0.988958 0.0703314 
1.02933 0.0881449 
1.95812 0.0944317 
1.83039 0.133761 
1.1626 0.131872 
1.05669 0.0997978 
1.93402 0.103297 
1.85654 0.127152 
1.13634 0.125135 
1.08356 0.109287 
1.90878 0.1118 
1.8828 0.119811 
1.10997 0.117627 
1.21405 0.14431 
2.06105 0.0614053 
1.77901 0.145959 
0.963951 0.0762579 
2.0882 0.0320437 
0.899798 0.0265138 
1.23972 0.150374 
0.91447 0.0523081 
1.75325 0.151846 
1.50971 0.174731 
1.48433 0.174867 
1.26584 0.156254 
1.72702 0.157523 
1.53567 0.175708 
2.0325 0.0856262 
1.45773 0.175929 
1.29255 0.161566 
1.70016 0.162663 
1.56267 0.175803 
1.42997 0.175749 
0.930991 0.0789381 
1.31967 0.166008 
1.67287 0.166981 
1.59014 0.174951 
1.40219 0.174552 
2.00541 0.103251 
1.347 0.169643 
1.64538 0.170477 
1.61777 0.173138 
1.37452 0.172506 
0.993468 0.102553 
1.9804 0.115686 
1.03042 0.120119 
1.95589 0.125594 
1.16865 0.161439 
1.85053 0.157708 
1.14231 0.155669 
1.06028 0.131401 
1.93056 0.134609 
1.87742 0.150845 
1.11526 0.148671 
1.08804 0.140639 
1.90426 0.143094 
1.8243 0.16339 
2.09531 0.0666513 
2.12246 0.033882 
0.865507 0.0280236 
1.19395 0.167757 
0.881258 0.0542679 
2.06486 0.0962805 
0.950976 0.107445 
1.79901 0.169623 
0.896997 0.0809159 
1.21942 0.174353 
1.77343 0.176087 
2.03418 0.119979 
1.24533 0.181177 
1.49791 0.198402 
2.00576 0.136965 
0.914512 0.109781 
2.10179 0.104081 
1.74738 0.182713 
1.00413 0.143747 
1.97951 0.149174 
1.52095 0.203345 
1.47429 0.20485 
1.03513 0.154771 
1.95365 0.159138 
1.87174 0.183028 
1.12087 0.18083 
1.06425 0.16496 
1.927 0.16809 
1.8995 0.176304 
1.09269 0.173856 
1.27233 0.188434 
2.13274 0.0702574 
1.72025 0.189752 
1.54829 0.20517 
0.970293 0.138926 
1.44448 0.20681 
2.15923 0.035196 
1.14898 0.186758 
1.30057 0.194139 
1.69183 0.195309 
1.5766 0.206147 
1.41495 0.206462 
1.32881 0.198628 
1.66324 0.199759 
0.828549 0.030337 
1.60558 0.205138 
1.38595 0.204988 
1.84383 0.18887 
1.35722 0.202289 
1.63444 0.203036 
0.846653 0.0569009 
0.86235 0.0825958 
0.877906 0.111408 
1.17397 0.18792 
0.934227 0.141015 
2.0685 0.133803 
1.81891 0.189957 
1.19701 0.19916 
1.79574 0.201135 
2.03594 0.156862 
2.14247 0.109705 
0.896641 0.143378 
2.00614 0.173087 
1.00981 0.177806 
1.97857 0.1849 
2.19848 0.0363384 
2.17287 0.0729757 
0.98449 0.166799 
1.03844 0.189275 
1.22401 0.201976 
1.95116 0.194667 
1.09845 0.20857 
1.06778 0.199504 
1.92283 0.202715 
1.89343 0.210922 
1.76862 0.203782 
2.10835 0.144475 
0.788373 0.0334373 
0.831041 0.0831454 
0.810023 0.0628731 
0.839826 0.110997 
0.955849 0.172461 
1.50035 0.233027 
1.24751 0.214837 
1.12752 0.21052 
1.74492 0.216478 
1.86498 0.212742 
1.53209 0.230955 
1.46268 0.240252 
0.856959 0.144688 
1.27856 0.222955 
1.71366 0.224402 
1.5592 0.238485 
1.42966 0.240408 
1.30827 0.228703 
1.68351 0.230253 
1.59115 0.238763 
1.39853 0.240319 
1.16122 0.221453 
1.33761 0.233457 
1.65274 0.235488 
1.62164 0.23745 
1.36773 0.238072 
2.07241 0.174213 
0.918672 0.177271 
1.83134 0.223611 
2.15262 0.152334 
2.18606 0.11405 
2.03746 0.196313 
2.24032 0.0375323 
2.21549 0.0754014 
2.00597 0.210597 
0.983022 0.198234 
1.01218 0.208574 
1.97729 0.221815 
0.877928 0.180359 
1.03844 0.22517 
1.94712 0.231028 
0.796939 0.102919 
0.744479 0.0366713 
0.768367 0.0700979 
1.07253 0.231752 
0.814372 0.143782 
1.2091 0.236747 
1.91672 0.233998 
1.78323 0.238758 
2.11578 0.188706 
0.946714 0.211374 
1.11015 0.252327 
1.88124 0.254444 
0.834789 0.182002 
2.19982 0.158314 
1.48458 0.27775 
1.52997 0.271416 
1.2523 0.253537 
2.07584 0.218358 
2.28497 0.0389074 
1.73962 0.255361 
2.23213 0.117965 
0.902873 0.21748 
2.26066 0.0779287 
1.44526 0.278292 
1.28593 0.254724 
2.03628 0.237846 
2.1645 0.19844 
1.7057 0.256519 
1.57441 0.275562 
1.41403 0.271834 
1.3142 0.266103 
1.67634 0.268922 
1.60643 0.268342 
1.37878 0.282459 
2.00395 0.244338 
1.34624 0.266568 
1.6376 0.273527 
0.990334 0.245225 
0.747577 0.108657 
1.97641 0.261461 
0.769147 0.143018 
0.696936 0.0399349 
0.72227 0.0760713 
0.78882 0.182167 
0.858272 0.221306 
1.1653 0.271052 
1.04813 0.268919 
1.82649 0.273096 
1.9343 0.26764 
2.21536 0.205198 
2.12461 0.241174 
0.933589 0.254781 
2.24924 0.163882 
0.811669 0.223573 
2.33265 0.0405363 
2.30861 0.0807816 
2.28077 0.122029 
1.21646 0.288183 
1.77501 0.290383 
2.07475 0.265337 
0.885848 0.261795 
0.728457 0.143325 
0.701326 0.117967 
2.02351 0.284576 
0.74025 0.179975 
0.673304 0.0828736 
0.645643 0.0434714 
2.18021 0.245612 
1.50722 0.319674 
1.12684 0.300923 
0.761877 0.223916 
1.08557 0.300931 
1.27353 0.297221 
1.46412 0.320607 
1.00185 0.294216 
1.71725 0.299452 
1.86322 0.301715 
1.90889 0.306363 
0.962431 0.287906 
1.4177 0.317141 
0.837595 0.26656 
1.60595 0.312898 
1.331 0.310828 
1.66204 0.31418 
1.96736 0.313997 
2.26755 0.212846 
2.38364 0.0424603 
2.30122 0.169867 
2.35961 0.0840837 
2.33229 0.126504 
2.23217 0.254802 
2.11361 0.287368 
0.91988 0.301786 
0.787186 0.269431 
2.15076 0.280227 
1.5529 0.318405 
1.1699 0.323488 
1.82031 0.325045 
0.68622 0.169024 
0.650896 0.12912 
2.07767 0.315477 
0.620639 0.0902477 
0.590292 0.0473694 
0.70808 0.221352 
1.03921 0.324377 
1.37447 0.330915 
0.867985 0.310867 
2.19365 0.294976 
0.733179 0.270242 
1.22749 0.342141 
2.28707 0.265205 
1.76254 0.34525 
2.02602 0.346321 
0.971464 0.337011 
1.10407 0.356274 
2.43822 0.0446914 
2.32264 0.221244 
1.52872 0.358368 
2.41393 0.0879045 
1.48616 0.366319 
0.815583 0.316525 
1.87357 0.34692 
2.35638 0.176323 
2.387 0.131502 
1.92491 0.350472 
1.44375 0.359611 
1.57454 0.366726 
1.28631 0.357387 
2.14105 0.329325 
1.69953 0.358672 
1.63607 0.366335 
2.24908 0.308708 
0.627333 0.17597 
0.906355 0.355906 
0.651514 0.218661 
0.761011 0.320005 
0.597715 0.139263 
1.40039 0.371035 
0.564469 0.0988881 
0.530483 0.051694 
0.675145 0.268697 
1.34424 0.369692 
1.96925 0.378361 
0.848385 0.36547 
2.49663 0.0471829 
2.08797 0.373491 
2.34536 0.276283 
1.1769 0.38103 
2.30758 0.32187 
2.47181 0.0922028 
2.20535 0.351997 
2.38135 0.230153 
1.81859 0.389511 
2.44516 0.137051 
0.702662 0.321374 
1.02545 0.383751 
2.41507 0.183245 
0.79193 0.371688 
0.602091 0.215169 
0.581512 0.184277 
1.23939 0.402339 
0.953869 0.403966 
0.544287 0.156294 
0.61345 0.261754 
1.52664 0.415884 
1.7446 0.40506 
0.503388 0.108757 
0.465547 0.056196 
1.89902 0.405941 
0.639761 0.319743 
2.26654 0.368346 
1.44717 0.417239 
2.02975 0.41032 
2.15484 0.39619 
0.887231 0.416721 
0.733063 0.375748 
1.60264 0.423151 
1.67503 0.417986 
1.30392 0.41822 
2.36944 0.335528 
2.55895 0.0498862 
1.13074 0.416448 
2.53317 0.0966461 
1.07628 0.419348 
2.40765 0.287963 
1.37236 0.425343 
2.50685 0.142765 
2.44409 0.239431 
2.47756 0.190447 
0.826924 0.425868 
0.670103 0.377623 
2.32879 0.383789 
2.22042 0.416238 
0.541871 0.232669 
2.09787 0.439771 
0.480416 0.173805 
1.96491 0.445507 
0.570722 0.312918 
0.766723 0.432637 
0.435547 0.117942 
0.395024 0.0606832 
1.18493 0.444807 
0.602132 0.377073 
1.78686 0.447136 
1.01399 0.459871 
1.84108 0.449291 
2.62548 0.0533394 
2.39447 0.399869 
2.28416 0.434128 
2.59683 0.101103 
2.43549 0.35004 
0.703301 0.43725 
2.16786 0.464579 
2.5708 0.147113 
2.47442 0.300073 
0.9325 0.470237 
1.48745 0.487642 
2.54404 0.196678 
2.51124 0.248579 
1.25496 0.468503 
1.72533 0.469858 
1.56535 0.486939 
0.867304 0.482653 
1.10923 0.481514 
0.635305 0.439709 
1.64502 0.482793 
1.40876 0.488256 
2.03351 0.480583 
1.89422 0.483251 
1.32994 0.483316 
0.804527 0.492683 
0.452203 0.244778 
0.49404 0.309429 
2.34975 0.451936 
0.405899 0.185219 
2.23444 0.485821 
0.528608 0.375662 
0.361626 0.126553 
0.3187 0.0653483 
0.739976 0.500121 
2.6974 0.0572396 
2.46464 0.41714 
2.66422 0.110318 
0.562219 0.440495 
2.62872 0.147805 
2.50635 0.365329 
2.61442 0.197843 
2.54625 0.311964 
2.58351 0.255762 
2.41958 0.470543 
1.8027 0.521344 
2.10742 0.512126 
0.671436 0.505192 
2.30006 0.506402 
1.96367 0.521033 
1.19458 0.518615 
0.973263 0.520126 
1.04016 0.541632 
0.414451 0.314464 
0.373511 0.25531 
0.450516 0.376374 
0.5979 0.508075 
1.52808 0.558981 
2.17916 0.536626 
0.328736 0.197053 
0.914247 0.539392 
0.4842 0.440897 
0.282151 0.135985 
0.235958 0.0701028 
1.44758 0.559604 
1.27767 0.542283 
1.69868 0.544489 
1.61011 0.554971 
2.77542 0.0581212 
2.36927 0.52741 
0.848222 0.555503 
2.49449 0.490486 
2.74134 0.119428 
1.36332 0.555368 
2.69386 0.182432 
2.5399 0.43569 
2.58274 0.380814 
0.781117 0.566872 
2.24482 0.559988 
2.66259 0.257766 
2.62415 0.322186 
2.03868 0.558724 
1.89005 0.562642 
0.711421 0.574942 
0.519217 0.509345 
1.12492 0.572489 
2.44399 0.548909 
0.637213 0.580409 
2.31228 0.586202 
0.33885 0.322291 
0.371432 0.378514 
0.296991 0.269573 
0.401872 0.441207 
0.247664 0.21204 
0.194927 0.146049 
0.145949 0.0731085 
0.435567 0.509724 
2.85655 0.0471479 
0.557741 0.583548 
2.11937 0.59066 
2.82831 0.118111 
0.973647 0.588096 
2.57484 0.512056 
2.7901 0.188201 
1.96422 0.604832 
1.21483 0.602833 
1.75205 0.613519 
2.62099 0.4551 
1.82793 0.605163 
2.75023 0.258786 
2.66578 0.395486 
2.52466 0.571463 
2.70949 0.329954 
2.38695 0.611544 
1.48929 0.636543 
0.90145 0.617629 
1.57277 0.633911 
2.18897 0.603176 
1.66069 0.62679 
1.04999 0.628328 
1.30885 0.624418 
0.472873 0.584702 
1.40243 0.63487 
0.828915 0.636245 
0.302704 0.376034 
0.273891 0.33403 
0.315785 0.435515 
0.756649 0.648811 
0.219637 0.294629 
0.347153 0.508114 
2.24477 0.641402 
0.159872 0.229225 
2.46797 0.636337 
0.68119 0.657936 
1.88778 0.649481 
0.0913883 0.155052 
2.04772 0.647101 
0.0566351 0.0652643 
0.6007 0.664238 
2.92827 0.0961002 
0.38277 0.58389 
2.61093 0.595385 
2.88515 0.189356 
2.66099 0.535022 
2.84283 0.261583 
1.14061 0.665181 
2.70935 0.47449 
2.8032 0.335639 
0.514465 0.667718 
2.7575 0.408246 
2.3215 0.676054 
2.5556 0.661503 
1.80642 0.6835 
0.422394 0.667791 
2.15064 0.68213 
0.968523 0.674668 
0.21653 0.399551 
1.24177 0.695728 
1.71577 0.703061 
2.40413 0.70574 
1.96518 0.699923 
0.254409 0.500448 
0.126902 0.318902 
1.53511 0.716558 
1.44818 0.719861 
0.075869 0.247859 
0.289432 0.579271 
0.886418 0.703535 
1.62249 0.713483 
1.34878 0.715999 
2.7015 0.619799 
2.92627 0.261777 
0.810181 0.722464 
2.75497 0.55921 
2.49283 0.734501 
2.64916 0.686485 
2.9049 0.337183 
1.05351 0.725599 
0.325139 0.664026 
2.80801 0.492447 
2.86155 0.417665 
0.733044 0.738293 
0.650221 0.75024 
0.561741 0.759542 
2.24303 0.738468 
0.465642 0.763161 
2.05731 0.749423 
1.87816 0.749271 
0.156745 0.502155 
0.093667 0.417002 
2.58893 0.762552 
0.366284 0.758709 
1.15727 0.768419 
0.205652 0.56903 
2.3322 0.778041 
0.223159 0.651556 
2.74926 0.709073 
1.77965 0.783616 
2.78862 0.640515 
2.87357 0.592591 
2.90684 0.497918 
0.955424 0.770734 
1.67741 0.796564 
1.27494 0.799028 
1.50045 0.791682 
2.42371 0.809374 
1.58226 0.800295 
2.69068 0.784726 
0.26376 0.752919 
2.15503 0.798811 
1.40633 0.822149 
1.96907 0.807202 
0.870586 0.781799 
0.801718 0.814155 
0.0707561 0.509304 
0.112834 0.607587 
2.52088 0.846955 
0.711545 0.833353 
1.05114 0.839506 
0.62064 0.855484 
0.517362 0.872665 
0.402811 0.871487 
0.309304 0.847938 
2.87207 0.720827 
0.148033 0.739787 
2.79949 0.80556 
2.24928 0.852044 
2.62956 0.877054 
1.87024 0.876917 
2.07038 0.861832 
1.17513 0.885603 
2.35002 0.891001 
0.209139 0.865409 
1.73483 0.890371 
2.7337 0.876251 
0.915024 0.877518 
1.63437 0.878096 
1.30698 0.905722 
1.52855 0.890536 
2.90435 0.825186 
2.4479 0.908859 
0.0842224 0.859632 
2.16432 0.903398 
1.99 0.90919 
0.791886 0.910729 
0.692226 0.921431 
2.85459 0.914906 
1.42047 0.924755 
